ID_Processo;Data_Registro;Data_Desembaraco;Importador;Exportador;NCM;Descricao_Mercadoria;Pais_Origem;Modal_Transporte;Porto_Entrada;Valor_Mercadoria_USD;Valor_Frete_USD;Valor_Seguro_USD;Taxa_Cambio;Valor_Aduaneiro_BRL;II_Valor_BRL;IPI_Valor_BRL;PIS_Valor_BRL;COFINS_Valor_BRL;Canal_Parametrizacao
202400104;2025-06-05;2025-06-15;da Conceição S/A;Vasconcelos Exporters;62044200;Vestidos de algodão;China;Marítimo;Porto de Santos (SP);107741.92;6907.14;1485.54;5.1916;602924.39;104123.92;59417.56;12661.41;58182.20;Verde
202400105;2023-12-17;2024-01-01;Rodrigues;Caldeira Exporters;39269090;Outras obras de plástico;Itália;Marítimo;Porto de Paranaguá (PR);55019.94;3899.14;1057.78;5.1252;307393.40;32432.88;16801.21;6455.26;29663.46;Verde
202400106;2025-08-05;2025-08-11;Vargas;Azevedo Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Marítimo;Porto de Itajaí (SC);146964.40;15005.83;1391.08;5.1457;840608.29;147022.63;54503.30;17652.77;81118.70;Verde
202400107;2023-11-19;2023-11-26;Nogueira;Abreu Exporters;85171231;Celulares smartphones;Argentina;Aéreo;Fronteira de Foz do Iguaçu (PR);86179.60;11518.22;1032.78;5.2844;521731.98;58635.26;33648.77;10956.37;50347.14;Verde
202400108;2024-01-03;2024-01-07;Pimenta Correia Ltda.;da Cunha Exporters;39269090;Outras obras de plástico;México;Rodoviário;Aeroporto de Guarulhos (SP);14388.91;1725.70;74.00;4.9453;80057.53;12515.83;5923.12;1681.21;7725.55;Verde
202400109;2025-03-28;2025-03-30;Ribeiro Ltda.;Aragão Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Rodoviário;Porto de Paranaguá (PR);81424.62;7047.85;612.52;5.2706;469531.35;55289.34;45788.75;9860.16;45309.78;Verde
202400110;2024-06-04;2024-06-11;Pastor Costela S/A;Pires Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Coreia do Sul;Aéreo;Porto de Itajaí (SC);117815.96;6754.40;1358.17;5.2640;662887.78;82691.46;67186.76;13920.64;63968.67;Verde
202400111;2024-12-28;2025-01-04;Pereira;Almeida Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Rodoviário;Aeroporto do Galeão (RJ);77364.89;7040.63;1073.40;5.2131;445610.16;71118.70;27683.92;9357.81;43001.38;Verde
202400112;2024-03-11;2024-03-21;Ferreira S.A.;Cassiano Sousa - EI Exporters;84713019;Outros computadores portáteis (laptops);Índia;Marítimo;Porto de Paranaguá (PR);136845.32;8505.56;1733.60;5.2882;777812.15;106755.36;66457.62;16334.06;75058.87;Verde
202400113;2024-10-03;2024-10-08;Casa Grande;Dias Rocha - ME Exporters;87089990;Outras partes e acessórios para veículos;Coreia do Sul;Aéreo;Porto de Santos (SP);35084.61;3845.36;457.14;5.2417;206455.41;23611.42;17310.94;4335.56;19922.95;Verde
202400114;2023-10-25;2023-11-05;Moreira Pinto S/A;Azevedo Oliveira - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Rodoviário;Aeroporto do Galeão (RJ);127454.05;12297.98;1091.04;5.0269;708004.03;82303.74;69008.18;14868.08;68322.39;Amarelo
202400115;2025-02-15;2025-02-24;Nascimento Moura Ltda.;Garcia Exporters;62044200;Vestidos de algodão;Japão;Aéreo;Porto de Santos (SP);38741.23;5589.79;771.05;4.9125;221563.92;31012.88;14891.07;4652.84;21380.92;Verde
202400116;2024-09-29;2024-10-08;Melo - ME;Camargo Aragão Ltda. Exporters;85171231;Celulares smartphones;Itália;Aéreo;Porto de Santos (SP);64525.94;8020.97;1029.04;5.2592;386950.64;44651.94;30969.07;8125.96;37340.74;Verde
202400117;2025-08-02;2025-08-09;Brito;Viana Exporters;87089990;Outras partes e acessórios para veículos;Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);136999.80;19327.45;1874.95;5.0170;793700.44;114368.18;45150.94;16667.71;76592.09;Verde
202400118;2025-08-20;2025-08-28;Nogueira;Santos Exporters;87089990;Outras partes e acessórios para veículos;China;Marítimo;Porto de Paranaguá (PR);21390.69;1566.89;414.44;5.1172;119599.30;15831.75;8497.03;2511.59;11541.33;Verde
202400119;2025-05-17;2025-05-26;Nunes Vargas e Filhos;Viana Exporters;30049099;Outros medicamentos;Argentina;Rodoviário;Fronteira de Foz do Iguaçu (PR);8350.19;689.97;144.83;5.1374;47186.97;7423.71;4081.37;990.93;4553.54;Verde
202400120;2025-05-28;2025-06-12;Mendes Ltda.;Nascimento Cirino - ME Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Estados Unidos;Marítimo;Porto de Santos (SP);95469.04;10824.59;1885.46;5.3347;577102.99;64820.41;44834.57;12119.16;55690.44;Verde
202400121;2024-08-07;2024-08-20;da Cunha S.A.;Ramos e Filhos Exporters;84713019;Outros computadores portáteis (laptops);China;Rodoviário;Porto de Santos (SP);116767.77;17485.51;1744.28;4.8292;656759.42;104818.37;68818.91;13791.95;63377.28;Verde
202400122;2023-11-15;2023-11-30;da Rosa e Filhos;Mendes Exporters;30049099;Outros medicamentos;China;Marítimo;Porto de Itajaí (SC);81453.69;5280.44;908.31;5.3376;467800.29;82955.17;35456.75;9823.81;45142.73;Verde
202400123;2023-11-09;2023-11-17;Abreu;Vargas e Filhos Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Porto de Paranaguá (PR);8617.37;477.57;128.50;5.4805;50549.06;6637.14;5334.05;1061.53;4877.98;Verde
202400124;2025-04-06;2025-04-21;Alves Câmara S.A.;da Cunha Monteiro S/A Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);130680.81;9560.67;898.34;5.4587;770439.94;83423.26;69162.87;16179.24;74347.45;Verde
202400125;2025-05-18;2025-05-25;Sá Silveira - EI;Jesus Moreira S.A. Exporters;30049099;Outros medicamentos;México;Rodoviário;Aeroporto de Guarulhos (SP);19205.16;1738.64;303.89;4.9119;104366.53;11223.68;11044.12;2191.70;10071.37;Verde
202400126;2025-09-07;2025-09-16;Cunha das Neves Ltda.;Martins Exporters;87089990;Outras partes e acessórios para veículos;Coreia do Sul;Marítimo;Porto de Santos (SP);66796.11;7657.88;1235.54;5.0484;382111.02;46108.39;22259.22;8024.33;36873.71;Verde
202400127;2024-06-21;2024-06-24;Abreu S/A;da Rosa Cavalcante - ME Exporters;39269090;Outras obras de plástico;China;Aéreo;Aeroporto de Guarulhos (SP);33243.23;1707.97;646.03;5.2019;185173.23;22495.77;14187.04;3888.64;17869.22;Verde
202400128;2024-06-05;2024-06-18;Sousa;Abreu S.A. Exporters;39269090;Outras obras de plástico;Coreia do Sul;Aéreo;Porto de Itajaí (SC);52128.43;4687.61;449.17;5.4877;314254.29;53066.88;35428.63;6599.34;30325.54;Verde
202400129;2025-05-06;2025-05-11;Rodrigues;Teixeira Exporters;30049099;Outros medicamentos;Alemanha;Rodoviário;Aeroporto de Guarulhos (SP);142674.30;15069.62;2414.13;5.2320;837946.92;85971.03;99133.07;17596.89;80861.88;Verde
202400130;2023-12-10;2023-12-12;Pastor S.A.;Araújo Montenegro S/A Exporters;87089990;Outras partes e acessórios para veículos;Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);95091.84;7519.78;1052.22;5.2369;542877.16;65624.45;36028.61;11400.42;52387.65;Amarelo
202400131;2025-03-23;2025-03-30;Vargas;Sampaio Exporters;84713019;Outros computadores portáteis (laptops);Índia;Marítimo;Aeroporto de Guarulhos (SP);25933.18;1987.87;290.85;5.3121;149864.43;22529.88;13832.78;3147.15;14461.92;Verde
202400132;2024-10-21;2024-11-10;da Mata Barros S/A;Carvalho Exporters;39269090;Outras obras de plástico;México;Marítimo;Porto de Santos (SP);17753.27;1438.41;261.17;5.3806;104668.00;11094.21;7052.05;2198.03;10100.46;Verde
202400133;2024-03-25;2024-04-02;Caldeira;Cardoso Exporters;87089990;Outras partes e acessórios para veículos;Itália;Aéreo;Porto de Itajaí (SC);116895.42;9610.13;2213.83;4.9268;634174.64;70510.25;44990.57;13317.67;61197.85;Verde
202400134;2024-11-14;2024-11-27;Dias S.A.;Dias Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Alemanha;Marítimo;Porto de Itajaí (SC);59046.14;4012.37;550.66;5.4299;345391.43;36240.00;39080.17;7253.22;33330.27;Verde
202400135;2025-05-15;2025-05-21;Carvalho;Monteiro Exporters;90189099;Outros instrumentos e aparelhos para medicina;Itália;Aéreo;Aeroporto do Galeão (RJ);22829.65;1809.05;173.13;5.3161;131902.17;14935.71;8643.10;2769.95;12728.56;Verde
202400136;2025-05-29;2025-06-08;Pires;Martins Exporters;30049099;Outros medicamentos;Coreia do Sul;Marítimo;Porto de Itajaí (SC);19072.78;2814.43;102.49;5.3527;117704.27;13708.66;6947.82;2471.79;11358.46;Verde
202400137;2024-10-25;2024-11-02;Pimenta;Pastor Exporters;30049099;Outros medicamentos;China;Marítimo;Porto de Paranaguá (PR);128463.93;13207.89;1952.22;5.4412;781487.13;129256.83;69291.73;16411.23;75413.51;Verde
202400138;2025-04-27;2025-05-10;Rezende;Farias Rodrigues Ltda. Exporters;30049099;Outros medicamentos;Índia;Aéreo;Porto de Santos (SP);115350.91;13801.02;1247.00;5.0649;660457.54;118587.72;63611.49;13869.61;63734.15;Verde
202400139;2024-04-27;2024-05-15;Jesus e Filhos;Lopes Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Aéreo;Fronteira de Foz do Iguaçu (PR);79351.16;11817.85;770.14;5.1560;474038.26;58299.91;40728.59;9954.80;45744.69;Verde
202400140;2024-02-07;2024-02-21;Cunha e Filhos;Barros Exporters;39269090;Outras obras de plástico;Estados Unidos;Rodoviário;Porto de Santos (SP);49481.21;2595.15;339.06;5.4634;286366.41;44107.10;18936.29;6013.69;27634.36;Verde
202400141;2024-04-05;2024-04-12;Machado - ME;Ribeiro Ltda. Exporters;39269090;Outras obras de plástico;Itália;Marítimo;Aeroporto de Guarulhos (SP);61053.53;6074.24;942.70;4.8240;328371.95;41228.39;38970.26;6895.81;31687.89;Verde
202400142;2025-02-01;2025-02-17;Cirino;Aparecida Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Argentina;Rodoviário;Porto de Itajaí (SC);99859.62;9078.34;963.11;5.2031;571826.26;76270.24;58174.47;12008.35;55181.23;Verde
202400143;2024-03-05;2024-03-21;Gonçalves Costa S.A.;Araújo Exporters;85171231;Celulares smartphones;Japão;Aéreo;Porto de Paranaguá (PR);28483.80;2144.74;311.06;4.8695;150660.38;15197.59;14554.77;3163.87;14538.73;Verde
202400144;2025-03-12;2025-03-19;Fonseca;Ramos Exporters;39269090;Outras obras de plástico;China;Marítimo;Aeroporto de Guarulhos (SP);116468.09;11213.43;600.68;5.3375;684706.24;78251.62;51050.16;14378.83;66074.15;Verde
202400145;2024-09-21;2024-10-06;Nascimento;da Cruz Exporters;84713019;Outros computadores portáteis (laptops);Coreia do Sul;Rodoviário;Aeroporto de Guarulhos (SP);44475.59;4817.24;799.76;4.8995;245428.64;44154.39;27896.74;5154.00;23683.86;Amarelo
202400146;2024-07-18;2024-07-22;Casa Grande;Aragão Exporters;84713019;Outros computadores portáteis (laptops);Alemanha;Aéreo;Porto de Santos (SP);91817.09;6609.89;1204.72;5.3652;534544.00;68930.27;29783.68;11225.42;51583.50;Verde
202400147;2025-06-25;2025-07-05;Câmara;Sales Pastor S.A. Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Marítimo;Porto de Paranaguá (PR);144474.49;12269.66;979.47;5.2193;823206.89;102029.63;47094.11;17287.34;79439.46;Verde
202400148;2023-12-08;2023-12-15;Azevedo;Silveira Mendonça - EI Exporters;84713019;Outros computadores portáteis (laptops);Japão;Rodoviário;Aeroporto de Guarulhos (SP);101918.90;10464.74;1754.76;4.9095;560362.47;61263.75;30146.05;11767.61;54074.98;Verde
202400149;2025-06-26;2025-06-28;Dias;Pimenta Exporters;90189099;Outros instrumentos e aparelhos para medicina;Argentina;Marítimo;Aeroporto do Galeão (RJ);79872.39;10153.45;789.93;5.0562;459182.70;71987.49;30494.87;9642.84;44311.13;Verde
202400150;2024-09-03;2024-09-16;Silva e Filhos;Pastor Exporters;90189099;Outros instrumentos e aparelhos para medicina;Alemanha;Marítimo;Porto de Paranaguá (PR);119715.55;13832.21;1066.36;4.9578;667389.88;111776.88;37319.79;14015.19;64403.12;Verde
202400151;2024-03-10;2024-03-18;Rodrigues;Mendonça Exporters;84713019;Outros computadores portáteis (laptops);Estados Unidos;Aéreo;Porto de Itajaí (SC);86546.67;9403.40;1698.42;5.1358;501503.11;63671.37;36442.35;10531.57;48395.05;Verde
202400152;2024-03-01;2024-03-15;Aparecida S/A;Sampaio Gonçalves - ME Exporters;39269090;Outras obras de plástico;Coreia do Sul;Rodoviário;Porto de Paranaguá (PR);76899.62;7343.46;833.42;5.0046;425773.85;74786.22;31229.51;8941.25;41087.18;Verde
202400153;2024-12-26;2025-01-09;das Neves Duarte S.A.;da Luz e Filhos Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;México;Marítimo;Porto de Santos (SP);144802.42;19389.65;2436.44;5.1811;863318.97;153456.84;77344.12;18129.70;83310.28;Verde
202400154;2024-12-07;2024-12-25;Santos Novais - ME;Siqueira e Filhos Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Marítimo;Porto de Santos (SP);80606.63;4079.75;1132.60;5.0071;429704.21;53825.98;22988.78;9023.79;41466.46;Verde
202400155;2023-11-06;2023-11-08;Alves Dias e Filhos;Azevedo Exporters;87089990;Outras partes e acessórios para veículos;Japão;Aéreo;Aeroporto do Galeão (RJ);14773.08;1911.34;236.80;4.8270;81678.73;8601.95;6019.67;1715.25;7882.00;Amarelo
202400156;2024-08-16;2024-09-02;Cirino Andrade - ME;Moraes Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;México;Marítimo;Aeroporto de Guarulhos (SP);144925.92;12345.93;2825.96;5.0446;807629.41;105229.75;66792.17;16960.22;77936.24;Amarelo
202400157;2025-09-05;2025-09-16;da Costa;Caldeira Vasconcelos e Filhos Exporters;39269090;Outras obras de plástico;Índia;Marítimo;Porto de Itajaí (SC);115507.57;8625.12;2025.64;5.3361;673193.46;87240.11;72678.67;14137.06;64963.17;Verde
202400158;2025-01-13;2025-02-02;Fernandes - EI;Almeida - EI Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Rodoviário;Aeroporto do Galeão (RJ);88899.53;5291.41;1417.05;5.2043;497572.66;60751.41;49676.92;10449.03;48015.76;Verde
202400159;2024-05-04;2024-05-22;Viana Viana e Filhos;Duarte Exporters;85171231;Celulares smartphones;China;Aéreo;Aeroporto de Guarulhos (SP);109179.65;6040.78;1799.04;5.2858;618541.51;102481.98;68075.11;12989.37;59689.26;Verde
202400160;2024-05-17;2024-06-05;Cavalcanti Ltda.;Correia Exporters;87089990;Outras partes e acessórios para veículos;Coreia do Sul;Marítimo;Aeroporto de Guarulhos (SP);90738.92;12778.30;498.63;5.1215;532717.18;78675.07;59448.78;11187.06;51407.21;Verde
202400161;2025-01-22;2025-02-03;Araújo;Castro Exporters;87089990;Outras partes e acessórios para veículos;México;Marítimo;Porto de Itajaí (SC);105369.61;7310.88;684.29;4.9658;562946.82;76548.33;58563.25;11821.88;54324.37;Verde
202400162;2023-10-07;2023-10-25;Fonseca da Rosa - ME;Lopes Exporters;90189099;Outros instrumentos e aparelhos para medicina;Coreia do Sul;Aéreo;Porto de Itajaí (SC);96527.55;5424.58;1149.61;5.4228;559100.12;87652.74;38668.61;11741.10;53953.16;Verde
202400163;2025-03-22;2025-03-25;da Cunha S/A;Pimenta Cavalcanti - EI Exporters;85171231;Celulares smartphones;Itália;Rodoviário;Aeroporto do Galeão (RJ);133420.92;13159.05;1719.42;5.0611;750558.04;134571.94;85556.51;15761.72;72428.85;Verde
202400164;2024-03-13;2024-03-26;Cardoso;Garcia da Cunha Ltda. Exporters;30049099;Outros medicamentos;Japão;Aéreo;Aeroporto de Guarulhos (SP);38578.14;4280.91;698.81;5.2168;227232.64;26614.54;13181.16;4771.89;21927.95;Verde
202400165;2024-03-16;2024-04-01;da Costa;Ferreira Exporters;90189099;Outros instrumentos e aparelhos para medicina;China;Aéreo;Fronteira de Foz do Iguaçu (PR);123439.12;11575.28;1868.71;4.9121;672383.52;102476.73;67862.62;14120.05;64885.01;Verde
202400166;2025-05-30;2025-06-17;Santos Ltda.;Araújo Exporters;85171231;Celulares smartphones;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);32040.30;2256.59;631.97;5.4253;189499.54;20227.59;22643.96;3979.49;18286.71;Amarelo
202400167;2024-07-09;2024-07-26;Silva;Peixoto Vargas Ltda. Exporters;85171231;Celulares smartphones;México;Aéreo;Porto de Santos (SP);74392.39;8978.96;848.60;5.3727;452488.53;51473.15;35311.96;9502.26;43665.14;Verde
202400168;2024-02-24;2024-03-06;Rocha Silveira S/A;Pinto Garcia Ltda. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Aéreo;Aeroporto do Galeão (RJ);114700.91;9888.56;731.14;4.9294;617755.41;84623.56;45872.83;12972.86;59613.40;Verde
202400169;2025-02-14;2025-02-19;Alves Lima e Filhos;da Cunha Exporters;84713019;Outros computadores portáteis (laptops);Japão;Aéreo;Porto de Santos (SP);73483.90;6426.62;689.00;4.8092;387619.21;45432.96;46336.31;8140.00;37405.25;Verde
202400170;2024-08-15;2024-08-27;Barros;Nogueira Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;Japão;Rodoviário;Porto de Paranaguá (PR);119878.20;14935.87;1265.14;4.8020;653452.37;76299.91;56904.36;13722.50;63058.15;Verde
202400171;2023-12-08;2023-12-28;Barros;Aragão Exporters;39269090;Outras obras de plástico;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);119517.70;13164.18;2095.48;5.4593;735790.04;91528.10;79682.49;15451.59;71003.74;Verde
202400172;2025-03-21;2025-03-24;Rodrigues;Santos Exporters;90189099;Outros instrumentos e aparelhos para medicina;Estados Unidos;Aéreo;Aeroporto do Galeão (RJ);135384.68;19863.55;1564.02;4.8034;753231.96;109072.06;68111.39;15817.87;72686.88;Verde
202400173;2023-10-26;2023-10-31;Alves;Alves Ribeiro Ltda. Exporters;62044200;Vestidos de algodão;Argentina;Aéreo;Porto de Itajaí (SC);118347.30;12025.35;2124.53;5.0077;663506.13;79091.42;60510.52;13933.63;64028.34;Vermelho
202400174;2024-05-30;2024-06-07;Sampaio - ME;Dias Vasconcelos S/A Exporters;62044200;Vestidos de algodão;Coreia do Sul;Aéreo;Aeroporto do Galeão (RJ);95598.70;8222.66;581.23;5.1721;539980.64;58492.93;63776.35;11339.59;52108.13;Verde
202400175;2025-03-08;2025-03-21;Montenegro e Filhos;Garcia Exporters;84713019;Outros computadores portáteis (laptops);Japão;Marítimo;Aeroporto de Guarulhos (SP);101277.63;7683.05;1046.08;5.1484;566358.80;81494.16;51226.12;11893.53;54653.62;Verde
202400176;2025-02-04;2025-02-06;da Mata;Alves Exporters;30049099;Outros medicamentos;Estados Unidos;Rodoviário;Aeroporto de Guarulhos (SP);124751.28;9954.32;1682.57;4.9665;677371.85;103468.74;65007.24;14224.81;65366.38;Verde
202400177;2024-11-04;2024-11-11;Silveira;Moraes Cassiano - ME Exporters;84713019;Outros computadores portáteis (laptops);Alemanha;Marítimo;Porto de Paranaguá (PR);3095.74;260.37;54.52;4.8685;16604.65;2930.24;1423.79;348.70;1602.35;Verde
202400178;2024-06-24;2024-06-30;Moura;Rocha Casa Grande S/A Exporters;90189099;Outros instrumentos e aparelhos para medicina;Japão;Rodoviário;Aeroporto do Galeão (RJ);89587.08;13423.69;1225.56;4.9939;520545.81;77124.97;36586.19;10931.46;50232.67;Verde
202400179;2023-12-07;2023-12-15;Rodrigues;Duarte Exporters;62044200;Vestidos de algodão;Argentina;Marítimo;Porto de Itajaí (SC);118661.43;14052.56;2240.11;4.8299;651814.81;105352.49;76669.03;13688.11;62900.13;Verde
202400180;2025-04-13;2025-04-21;Alves;da Paz Exporters;87089990;Outras partes e acessórios para veículos;Alemanha;Aéreo;Porto de Santos (SP);47990.19;2656.55;329.24;5.1982;264983.34;36327.74;15992.19;5564.65;25570.89;Verde
202400181;2025-08-09;2025-08-16;Monteiro S.A.;Cardoso Camargo S/A Exporters;84713019;Outros computadores portáteis (laptops);Alemanha;Aéreo;Porto de Paranaguá (PR);81708.85;4570.39;725.36;5.0993;443662.56;59488.30;27076.96;9316.91;42813.44;Verde
202400182;2024-11-30;2024-12-13;Pimenta - ME;Castro Exporters;39269090;Outras obras de plástico;Argentina;Rodoviário;Fronteira de Foz do Iguaçu (PR);116570.61;16190.94;1868.24;4.8256;649669.51;89428.83;42163.49;13643.06;62693.11;Verde
202400183;2023-10-13;2023-10-22;Fernandes S.A.;Cavalcante Pastor - ME Exporters;84713019;Outros computadores portáteis (laptops);Argentina;Rodoviário;Porto de Paranaguá (PR);9923.29;973.81;117.42;5.3092;58478.29;8450.37;3855.93;1228.04;5643.15;Verde
202400184;2023-12-26;2024-01-13;Moraes;Moura Pastor - EI Exporters;30049099;Outros medicamentos;Estados Unidos;Rodoviário;Porto de Itajaí (SC);139739.56;17718.83;870.10;5.0963;806889.48;137929.76;68728.56;16944.68;77864.84;Verde
202400185;2023-11-24;2023-11-26;Farias - ME;Melo Mendonça S.A. Exporters;22042100;Vinhos em recipientes de capacidade não superior a 2 litros;China;Rodoviário;Aeroporto de Guarulhos (SP);10797.72;1478.77;153.05;5.3626;66654.65;7241.07;7764.83;1399.75;6432.17;Verde
202400186;2025-04-16;2025-05-04;Gomes;Siqueira S.A. Exporters;39269090;Outras obras de plástico;Alemanha;Rodoviário;Aeroporto do Galeão (RJ);69984.25;6804.25;967.16;5.1580;401063.69;64669.21;39785.73;8422.34;38702.65;Verde
